"legis.annee","ProfSigni","primodep","effectifs","pourcentages","mean_part.femmes","median_part.femmes","mean_age","median_age","mean_part.pol","median_part.pol","mean_part.cabcollab","median_part.cabcollab","mean_part.pcs.123","median_part.pcs.123","mean_part.pcs.456","median_part.pcs.456","mean_part.elu.local","median_part.elu.local","mean_part.mandat","median_part.mandat","mean_part.primos","median_part.primos","mean_duree.pol","median_duree.pol"
2022,"proflib","Primo-député",29,9.63455149501661,55.1724137931034,100,50.6896551724138,51,30.5540099517188,21.2121212121212,6.89655172413793,0,100,100,0,0,86.2068965517241,100,28.0635884957801,17.7777777777778,100,100,6.6551724137931,7
2022,"Total","Ancien député",296,100,36.4864864864865,0,52.6554054054054,54,57.2069051840546,55.0509337860781,31.0810810810811,0,66.554054054054,100,11.8243243243243,0,71.9594594594595,100,51.1709706163321,50,0,0,15.5067567567568,13
2022,"Total","Primo-député",301,100,39.202657807309,0,45.312292358804,45,40.5528668778477,36.3636363636364,32.2259136212625,0,53.4883720930233,100,25.2491694352159,0,70.7641196013289,100,30.0474508304429,20.9302325581395,100,100,7.30232558139535,6
2024,"agri","Ancien député",8,1.83066361556064,25,0,56.75,59,57.834343822247,58.3796296296296,0,0,100,100,0,0,87.5,100,57.834343822247,58.3796296296296,0,0,17.625,19.5
2024,"agri","Primo-député",4,2.85714285714286,50,50,58.25,59,15.2478448275862,8.6206896551724,25,0,100,100,0,0,25,0,10.9375,0,100,100,4.75,2.5
2024,"artisancommercantpdg","Ancien député",39,8.92448512585812,35.8974358974359,0,54.7948717948718,54,41.3415582392149,38.8888888888889,12.8205128205128,0,100,100,0,0,79.4871794871795,100,40.3595591969443,38.4615384615385,0,0,11.7435897435897,10
2024,"artisancommercantpdg","Primo-député",15,10.7142857142857,6.66666666666667,0,51.9333333333333,56,29.953313900942,18.1818181818182,20,0,100,100,0,0,73.3333333333333,100,28.7681287157568,12,100,100,8.8,6
2024,"cadsupprive","Ancien député",79,18.0778032036613,32.9113924050633,0,50.9746835443038,52,49.4934537142586,47.6190476190476,24.0506329113924,0,100,100,0,0,64.5569620253165,100,46.0323003024351,43.3333333333333,0,0,12.1898734177215,10
2024,"cadsupprive","Primo-député",26,18.5714285714286,23.0769230769231,0,45.9615384615385,45,34.3294235702435,29.8076923076923,26.9230769230769,0,100,100,0,0,61.5384615384615,100,28.9423298210808,18.6147186147186,100,100,7.15384615384615,5
2024,"cadsuppub","Ancien député",88,20.137299771167,32.9545454545455,0,51.1022727272727,52,48.0328275546614,48.5294117647059,27.2727272727273,0,100,100,0,0,70.4545454545455,100,45.965184024926,41.1538461538461,0,0,12.6818181818182,10
2024,"cadsuppub","Primo-député",32,22.8571428571429,43.75,0,49.03125,50.5,36.3022050910402,33.008658008658,28.125,0,100,100,0,0,56.25,100,32.2689329903339,22,100,100,9.53125,4
2024,"collab","Ancien député",85,19.4508009153318,29.4117647058824,0,44.7058823529412,42,87.1677421641169,92.5824175824176,95.2941176470588,100,0,0,0,0,76.4705882352941,100,59.7430962709477,62.5,0,0,17.0588235294118,13
2024,"collab","Primo-député",30,21.4285714285714,23.3333333333333,0,38.0333333333333,36.5,78.702677814941,81.0924369747899,96.6666666666667,100,0,0,0,0,63.3333333333333,100,40.1236544722653,39.4444444444444,100,100,10.0666666666667,9
2024,"employe","Ancien député",19,4.34782608695652,36.8421052631579,0,44.9473684210526,44,29.913420958381,22.2222222222222,21.0526315789474,0,0,0,100,100,36.8421052631579,0,28.330516328385,16.6666666666667,0,0,5.78947368421053,2
2024,"employe","Primo-député",4,2.85714285714286,50,50,46,46.5,6.61764705882353,0,25,0,0,0,100,100,25,0,6.61764705882353,0,100,100,2.25,0
2024,"NA","Ancien député",9,2.05949656750572,66.6666666666667,100,51.2222222222222,52,66.0235225724356,65.2884615384615,22.2222222222222,0,0,0,0,0,88.8888888888889,100,65.5427533416664,63.3653846153846,0,0,17.5555555555556,19
2024,"NA","Primo-député",5,3.57142857142857,60,100,39,35,38.7455197132616,50,0,0,0,0,0,0,60,100,38.7455197132616,50,100,100,5,4
2024,"ouvrier","Ancien député",7,1.60183066361556,42.8571428571429,0,45.2857142857143,51,22.2174006934852,25,0,0,0,0,100,100,71.4285714285714,100,22.2174006934852,25,0,0,3.71428571428571,4
2024,"ouvrier","Primo-député",1,0.714285714285714,0,0,36,36,18.1818181818182,18.1818181818182,100,100,0,0,100,100,100,100,9.09090909090909,9.09090909090909,100,100,2,2
2024,"profinter","Ancien député",55,12.5858123569794,47.2727272727273,0,53.1636363636364,54,40.381880491739,41.6666666666667,1.81818181818182,0,0,0,100,100,74.5454545454545,100,40.2303653402239,41.6666666666667,0,0,11.7636363636364,10
2024,"profinter","Primo-député",18,12.8571428571429,16.6666666666667,0,47.5,48.5,31.7496006715781,26.1363636363636,5.55555555555556,0,0,0,100,100,77.7777777777778,100,31.0551562271337,26.1363636363636,100,100,6.61111111111111,4
2024,"proflib","Ancien député",48,10.9839816933638,54.1666666666667,100,55.5625,55,45.8704164185613,43.1899641577061,8.33333333333333,0,100,100,0,0,81.25,100,44.2511604350812,40.9677419354839,0,0,13.6875,10
2024,"proflib","Primo-député",5,3.57142857142857,60,100,62.6,61,26.9265829021927,9.09090909090909,0,0,100,100,0,0,60,100,26.9265829021927,9.09090909090909,100,100,10.4,4
2024,"Total","Ancien député",437,100,37.5286041189931,0,50.6590389016018,52,53.3535768522058,51.4285714285714,32.0366132723112,0,59.954233409611,100,18.5354691075515,0,72.3112128146453,100,46.6470689667299,43.4782608695652,0,0,13.1029748283753,10
2024,"Total","Primo-député",140,100,29.2857142857143,0,46.4285714285714,46,41.4354142245493,40.5128205128205,37.1428571428571,0,58.5714285714286,100,16.4285714285714,0,62.1428571428571,100,31.0975328681171,23.5384615384616,100,100,8.22142857142857,5
